ange_1212,-0.18314827978610992,0.16713498532772064,0.039319705218076706,-0.015826944261789322,-0.07572077959775925,-0.05613088980317116,0.028613753616809845,-0.03816145658493042,0.14274342358112335,-0.04832690209150314,0.2040410190820694,-0.005258394405245781,-0.12946948409080505,-0.14867490530014038,-0.004402275197207928,0.09522121399641037,-0.17776928842067719,-0.07817684859037399,-0.052030839025974274,-0.10158691555261612,-0.012662826105952263,-0.044582098722457886,-0.013490458019077778,0.07291489094495773,-0.050159137696027756,-0.3101192116737366,-0.07707662135362625,-0.2075793743133545,0.14897090196609497,-0.06771023571491241,0.010504407808184624,0.048962682485580444,-0.1778375208377838,-0.1159384474158287,-0.05892821401357651,0.03327743709087372,0.019578099250793457,0.02437121979892254,0.15921734273433685,0.0024595260620117188,-0.09826654195785522,-0.01743040233850479,0.0011730827391147614,0.3150811493396759,0.17846797406673431,0.05880480632185936,0.03267760947346687,0.0156136155128479,0.1037469282746315,-0.11442910879850388,0.04151299595832825,0.13611547648906708,0.16014358401298523,0.0796949565410614,-0.03342118486762047,-0.16576296091079712,0.05884774029254913,0.026868071407079697,-0.2411932498216629,0.0655086413025856,0.048946987837553024,-0.08831051737070084,-0.07848727703094482,0.055051565170288086,0.267278790473938,0.1148877739906311,-0.046949662268161774,-0.1848183572292328,0.2629202604293823,-0.1722894310951233,0.012683043256402016,0.06614750623703003,-0.16171279549598694,-0.07514767348766327,-0.24258749186992645,0.13336893916130066,0.32853758335113525,0.1782185584306717,-0.07768789678812027,-0.013833373785018921,-0.2139793336391449,-0.01776561513543129,-0.018484245985746384,0.07591172307729721,-0.11082806438207626,-0.0691043883562088,-0.06520400941371918,0.0034355707466602325,0.08365742862224579,0.01627957448363304,-0.0547165721654892,0.14985154569149017,0.037940166890621185,-0.02720121666789055,-0.042597606778144836,-0.06579212099313736,-0.1044791117310524,0.013128694146871567,-0.05849171802401543,-0.04747265204787254,0.041548386216163635,-0.11236103624105453,0.022690623998641968,0.14756928384304047,-0.2253594547510147,0.11165440082550049,-0.006676644552499056,0.022013971582055092,-0.011418700218200684,0.07499473541975021,-0.0689302533864975,-0.07284679263830185,0.15788935124874115,-0.15755125880241394,0.26294222474098206,0.22005939483642578,0.08824995160102844,0.11519691348075867,0.08180849254131317,0.07151280343532562,0.014554561115801334,-0.049304500222206116,-0.13009193539619446,-0.038780100643634796,0.038094379007816315,-0.07067036628723145,0.0046494510024785995,0.05025140941143036
harry_3422,-0.17907507866621017,0.16995262652635573,0.033239970728754994,0.001252992544323206,-0.0735253594815731,-0.053546858578920366,0.05839006043970585,-0.04689902067184448,0.172258859872818,-0.043204639479517935,0.24269405454397203,0.0028288952074944974,-0.14655908942222595,-0.14314565807580948,0.0185236819088459,0.10873361304402351,-0.20090542435646058,-0.07369799539446831,-0.06609754599630832,-0.13303178921341896,-0.03010907508432865,-0.03304651249200106,-0.014455038448795676,0.07561936601996422,-0.05419619530439377,-0.29382423162460325,-0.07631507366895676,-0.2158871114253998,0.14747754484415054,-0.07390998899936677,0.03233111165463924,0.06709876358509063,-0.17426981627941132,-0.13214074671268464,-0.04781759455800057,0.03437138944864273,0.007780429814010859,0.02560067791491747,0.17652422338724136,0.008246057387441396,-0.06514815650880337,-0.011618898808956146,-0.022393654473125933,0.33739437758922575,0.1539403423666954,0.05275422222912311,0.01536211147904396,0.02394021935760975,0.08223348781466484,-0.13755867928266524,0.027468788251280785,0.13202136307954787,0.16116492599248886,0.07102120593190193,-0.05501304380595684,-0.16457213312387467,0.036502599529922006,0.006686523091048002,-0.2586936578154564,0.05038139931857586,0.06177529878914356,-0.1213932178914547,-0.10803203806281089,0.03208910096436739,0.270109036564827,0.13075167909264565,-0.037570133619010446,-0.17222780585289002,0.25935949981212614,-0.1673927739262581,-0.0017970552667975425,0.056586981564760205,-0.15830913782119752,-0.07713339924812317,-0.2412896141409874,0.12549460753798486,0.3385521173477173,0.1746205523610115,-0.08405333459377289,-0.020031483191996814,-0.22520504593849183,0.00013025710359215736,-0.03437241297215223,0.05260936059057712,-0.1073075421154499,-0.05500775799155235,-0.0675033986568451,0.021626653149724007,0.06603231206536293,-0.0009148560464382171,-0.06463181786239147,0.17298834919929504,0.04407179914414883,-0.01804547756910324,-0.027522416971623897,-0.10409542992711067,-0.06523249335587025,-0.014679789217188955,-0.07566661909222602,-0.0569493617862463,0.03895096704363823,-0.09702796563506126,0.039864999055862424,0.12434057071805,-0.22394813150167464,0.11598026528954505,0.0077927482547238466,0.012995868548750877,-0.003990035271272063,0.07937329337000847,-0.08325087577104569,-0.0776086464524269,0.19057114124298097,-0.1739420026540756,0.2500950261950493,0.22361431419849395,0.07238061726093292,0.12914751917123796,0.06504618413746358,0.07541073486208916,-0.016989405546337367,-0.05106665790081024,-0.13741078972816467,-0.034781939908862115,0.04497262723743915,-0.05331849902868271,0.012495197169482709,0.052457303181290625
stephen_1020,-0.15608924627304077,0.1558826525102962,0.013153540944172577,0.003152185119688511,-0.08825301378965378,-0.0641516088084741,0.0500362596728585,-0.0821783339435404,0.15320008993148804,-0.058481387455355034,0.2460127364505421,0.010113981256092136,-0.15768580545078625,-0.1412509639154781,0.010585308582945303,0.10148006135767157,-0.22113251686096191,-0.09330115805972707,-0.05070504715496844,-0.13004762747071005,-0.04651324180039493,-0.04242099584503607,0.004326583267274228,0.07501465488563884,-0.03230400366539305,-0.28725963830947876,-0.10756081613627347,-0.19123274900696494,0.15950459648262372,-0.09021202271634882,0.06460351666266267,0.06883635812185028,-0.156688083301891,-0.1210363195701079,-0.04029389572414485,-0.010792383924126625,0.02469055252996358,0.016567449593408543,0.21733672645958987,0.015106617219068787,-0.06064601107077165,-0.036426936530254105,-0.007666607302698222,0.34416129372336646,0.15717824887145648,0.061016570099375465,0.0041641364382071925,0.02679256485267119,0.0671663297848268,-0.13630232485857877,0.019588196311484684,0.15756149319085208,0.1278478984128345,0.0462134104560722,-0.04369838874448429,-0.15269014781171625,0.021399302408099174,0.01441882499916987,-0.22095211798494513,0.05134446038441225,0.06462173434821042,-0.10529940033500845,-0.09340660680424083,0.022161611609838226,0.27380775050683454,0.10933553156527606,-0.043705751950090584,-0.1588593911040913,0.25163045119155536,-0.16550025614825162,-0.03209670184349472,0.028722005303610455,-0.16811047358946365,-0.06620224700732665,-0.23463158173994583,0.10035582360896197,0.3541985506361181,0.15316284922036258,-0.06370094147595493,-0.0002211207015947862,-0.20189118385314941,-0.019744955087927254,-0.02054396466436711,0.05659619549458677,-0.11358983476053584,-0.07966994629664854,-0.05418389629233967,0.018043911761858246,0.061162400313399055,0.013275119560686026,-0.06785828044468706,0.1597797924822027,0.009347918443381786,-0.01064237156374888,-0.00723891066048633,-0.08843209594488144,-0.05070755122737451,-0.0015797012654895132,-0.07006116211414337,-0.03489299118518829,0.04642665724862705,-0.10601273517717015,0.05375216190110554,0.13801649077372116,-0.20290191742506894,0.08922094106674194,0.009339081165804104,0.017270587808029217,0.008762015072120861,0.09786283563483845,-0.1011128229173747,-0.08239508758891713,0.18691889535297046,-0.18377632580020212,0.2629434263164347,0.22403471984646536,0.036222046918489716,0.1094077771360224,0.06578560546040535,0.09820401668548584,-0.02111284841190685,-0.03456744602458044,-0.12122688442468643,-0.04941187324849042,0.025357791645960373,-0.054555722596970474,0.01356337388808077,0.039655201814391396
yaa_2030,-0.1387078355997801,0.04428222225978971,0.1179785043001175,-0.10437842570245266,-0.047927789762616156,-0.06556656695902348,0.003434614883735776,-0.1210221741348505,0.1331030149012804,-0.10321321748197079,0.16744312047958373,-0.07214718498289585,-0.18511725813150406,-0.05005215199198574,-0.07428041398525238,0.23427207842469217,-0.14533466584980487,-0.21809388399124147,-0.047771486546844245,-0.0440136038698256,0.03434435073286295,0.010941141133662314,0.008422214386519045,0.12138373628258706,-0.10303605049848556,-0.3406749367713928,-0.10099069029092789,-0.09276813082396984,0.007899902202188969,-0.041287721833214164,0.017052771989256144,0.11509436927735806,-0.21412418708205222,-0.001166955614462495,0.03165874620899558,0.08394293580204248,0.008614432020112871,-0.021686167968437076,0.18502881228923798,0.015465732989832759,-0.29594350308179856,-0.009360708273015916,0.1501538399606943,0.2553005650639534,0.192797714471817,-0.016348430095240472,-0.004949996946379542,-0.07147986777126789,0.04911404699087143,-0.18236344829201698,-0.01842585657723248,0.13868421576917173,0.17284241132438183,0.07296787071973085,0.019012692710384728,-0.10934005379676819,0.043624229310080406,0.08779351785779,-0.21450108289718628,-0.008497506950516254,-0.01981606874614954,-0.11374588124454021,-0.03577289876993746,-0.051482542790472506,0.25275668427348136,0.08335712794214487,-0.11975547038018704,-0.16509101465344428,0.2044113703072071,-0.16336003243923186,-0.04320614407770336,0.08826283998787403,-0.1278649613261223,-0.10705519691109658,-0.2581909440457821,-0.049831817857921124,0.3683966934680939,0.07747905310243368,-0.1854847677052021,0.1731731966137886,-0.13642774000763894,-0.030453225737437604,-0.04633515398018062,0.14901868477463723,-0.06276089008897542,0.10537700019776822,-0.018024077010340988,-0.014991449704393745,0.13681225553154946,-0.03614626387134194,0.037775575555860995,0.1954250767827034,-0.010356805007904767,0.01939590957481414,0.0369325902312994,-0.008695708448067307,-0.10511596091091632,-0.015823519532568754,-0.14039342552423478,-0.13390508331358433,-0.0750468522310257,0.006493578641675412,0.04525514226406813,0.08821938056498765,-0.24769336283206939,0.1694692261517048,0.023347842262592167,-0.010520006972365081,0.02164936517365277,0.13072484135627746,0.009500351664610208,-0.12988286055624484,0.09608482457697391,-0.2510329566895962,0.1379082478582859,0.17675760984420777,-0.03647120408713818,0.10269481763243675,0.07807267904281616,0.10769226998090745,-0.03308629859238863,-0.009626591484993697,-0.12207224145531655,0.012236697785556316,0.13979917615652085,-0.10502944327890873,0.07251438554376363,0.02543468326330185
kofi_2402,-0.17929163575172424,0.15057045221328735,0.033861055970191956,0.010501016862690449,-0.06358365714550018,-0.04846958816051483,0.042891353368759155,-0.061495862901210785,0.15286366641521454,-0.06582582741975784,0.22848553955554962,0.00984859000891447,-0.14346791803836823,-0.17078371345996857,0.019744791090488434,0.1355280578136444,-0.18537776172161102,-0.08533451706171036,-0.07673875987529755,-0.10989641398191452,-0.04631646350026131,-0.04804569110274315,-0.01386348158121109,0.0857345312833786,-0.04576960206031799,-0.29425159096717834,-0.07368029654026031,-0.19654116034507751,0.1469818502664566,-0.09246945381164551,0.023712079972028732,0.043672990053892136,-0.17926262319087982,-0.09960054606199265,-0.054852601140737534,0.026114441454410553,-0.002409336855635047,0.013875486329197884,0.18881544470787048,0.0015578987076878548,-0.09418656677007675,-0.006728449836373329,-0.01145031675696373,0.3073267936706543,0.1529078185558319,0.055893320590257645,0.03030790574848652,0.009209390729665756,0.0936681404709816,-0.11376266926527023,0.036553312093019485,0.1330908089876175,0.1364186406135559,0.07146738469600677,-0.050663210451602936,-0.18757882714271545,0.030520014464855194,0.03675701841711998,-0.23213841021060944,0.06208840012550354,0.037430211901664734,-0.09632452577352524,-0.0914582759141922,0.05952713266015053,0.26478779315948486,0.11940109729766846,-0.04746023938059807,-0.18196818232536316,0.26308372616767883,-0.17539237439632416,0.015526970848441124,0.052223145961761475,-0.15494225919246674,-0.08843833208084106,-0.24488207697868347,0.11846083402633667,0.32891547679901123,0.15727290511131287,-0.08798263221979141,-0.013094054535031319,-0.20116987824440002,-0.02544783428311348,-0.02155720256268978,0.08735211193561554,-0.09916341304779053,-0.07244610041379929,-0.052750732749700546,0.0018041357398033142,0.08618039637804031,0.028710274025797844,-0.04249485582113266,0.16740237176418304,0.04485514387488365,-0.040846653282642365,-0.04466113820672035,-0.10583989322185516,-0.07390759140253067,-0.006508152931928635,-0.05392873287200928,-0.06049511581659317,0.01956242322921753,-0.09759657829999924,0.03599477931857109,0.12457279115915298,-0.22256511449813843,0.12864235043525696,0.019719580188393593,0.026252295821905136,0.0004471912980079651,0.10538540035486221,-0.08943400532007217,-0.08072056621313095,0.1668599396944046,-0.16774874925613403,0.2783403992652893,0.22642502188682556,0.09567026048898697,0.11520318686962128,0.08038786053657532,0.09552270919084549,0.003853614442050457,-0.03426447510719299,-0.13364630937576294,-0.02726808562874794,0.04415630176663399,-0.07440140843391418,0.025340847671031952,0.05521096661686897
yaw_2453,-0.1561930626630783,0.1477506011724472,0.03221667557954788,0.0008895620703697205,-0.08255244791507721,-0.05414614826440811,0.052042171359062195,-0.045966289937496185,0.14547650516033173,-0.05641993507742882,0.2379406839609146,0.021670041605830193,-0.154344379901886,-0.14265123009681702,0.021901164203882217,0.10181255638599396,-0.2211514413356781,-0.07617445290088654,-0.06907276064157486,-0.12175451964139938,-0.051496267318725586,-0.02864128164947033,0.010433548130095005,0.06195153668522835,-0.04338519647717476,-0.3168014883995056,-0.08241763710975647,-0.21112993359565735,0.10855291783809662,-0.08163813501596451,0.05928618088364601,0.06785986572504044,-0.13949140906333923,-0.11078811436891556,-0.03482696786522865,0.020866181701421738,0.026760159060359,0.04245445877313614,0.20218780636787415,0.02896248735487461,-0.06849804520606995,-0.0399596206843853,-0.02063063159584999,0.3570590019226074,0.16183297336101532,0.06581127643585205,0.016685448586940765,0.02646738663315773,0.0656541958451271,-0.15029436349868774,0.027112171053886414,0.14868022501468658,0.12506529688835144,0.03988874703645706,-0.030698366463184357,-0.1390119343996048,0.0329291969537735,0.010058647021651268,-0.21713683009147644,0.04832955449819565,0.06317799538373947,-0.12243371456861496,-0.08910365402698517,0.031224975362420082,0.29247617721557617,0.09595581144094467,-0.05574813857674599,-0.1415877342224121,0.24019619822502136,-0.16101078689098358,-0.03602815791964531,0.016947921365499496,-0.16380272805690765,-0.0764053538441658,-0.24701273441314697,0.0974690392613411,0.36302730441093445,0.16406582295894623,-0.09496194869279861,-0.012771797366440296,-0.24142681062221527,-0.019411159679293633,-0.009312343783676624,0.07346656918525696,-0.10052459686994553,-0.05749361589550972,-0.06877279281616211,0.014782506972551346,0.06549792736768723,-0.0014362502843141556,-0.056462932378053665,0.16714224219322205,0.021254321560263634,-0.01838984340429306,-0.00858219899237156,-0.10917570441961288,-0.06204088777303696,-0.0017901081591844559,-0.08034682273864746,-0.05409124121069908,0.04643237218260765,-0.1189490258693695,0.05050739645957947,0.1279062032699585,-0.23615996539592743,0.09419608861207962,0.004886019043624401,0.004115832969546318,0.029258884489536285,0.08851489424705505,-0.09929823130369186,-0.10224844515323639,0.204938143491745,-0.18243975937366486,0.23364964127540588,0.24581052362918854,0.04803416505455971,0.13084383308887482,0.07384170591831207,0.10021927952766418,-0.03210226818919182,-0.03533104807138443,-0.13308584690093994,-0.03150024265050888,0.017619099467992783,-0.031906858086586,0.011217931285500526,0.044372186064720154
ama_1232,-0.16603390872478485,0.13816122710704803,0.03588712587952614,0.0010201195254921913,-0.07133927196264267,-0.08238683640956879,0.0566769540309906,-0.09824687242507935,0.1458132416009903,-0.05886170640587807,0.26653099060058594,0.02090557850897312,-0.1349463313817978,-0.172837033867836,0.025665123015642166,0.1188080906867981,-0.2060069739818573,-0.10205425322055817,-0.06440144032239914,-0.113837830722332,-0.04053204506635666,-0.04190152883529663,0.02041158452630043,0.05898142606019974,-0.032564111053943634,-0.2901879549026489,-0.1108299270272255,-0.1830926537513733,0.15990644693374634,-0.08080503344535828,0.034145500510931015,0.07244269549846649,-0.17180174589157104,-0.1310865581035614,-0.024703359231352806,0.0011503640562295914,0.038126807659864426,0.0048873405903577805,0.21056963503360748,0.010310462675988674,-0.07724758982658386,-0.023030802607536316,0.005562357604503632,0.32433271408081055,0.1615138202905655,0.05834387615323067,-0.006161799654364586,0.01629454642534256,0.07694557309150696,-0.12593960762023926,0.012850407510995865,0.13365402817726135,0.14528825879096985,0.03663887083530426,-0.04733315110206604,-0.1262120008468628,0.027712855488061905,0.006579127162694931,-0.2479747086763382,0.04578652232885361,0.06124109402298927,-0.12496412545442581,-0.11003909260034561,0.00155309506226331,0.2529350519180298,0.12113581597805023,-0.037256307899951935,-0.1764640510082245,0.22701585292816162,-0.15942345559597015,-0.029140571132302284,0.03953101113438606,-0.16803757846355438,-0.06814120709896088,-0.2303730547428131,0.08570945262908936,0.33063066005706787,0.1514837145805359,-0.08629348874092102,-0.005043546669185162,-0.20205317437648773,-0.026435919106006622,-0.03092006966471672,0.040909841656684875,-0.10207979381084442,-0.059007834643125534,-0.06950733065605164,0.005527356639504433,0.08150476217269897,-0.0022555291652679443,-0.051269207149744034,0.17952468991279602,-0.001143546774983406,-0.012252961285412312,-0.023149235174059868,-0.08956743031740189,-0.05944126099348068,0.004544396419078112,-0.07761567085981369,-0.06846265494823456,0.06058245152235031,-0.09348788857460022,0.06699730455875397,0.13179001212120056,-0.21033841371536255,0.07576940208673477,-0.007788301445543766,0.024152494966983795,0.030696414411067963,0.07723748683929443,-0.09488846361637115,-0.10080207884311676,0.16268694400787354,-0.16091108322143555,0.2565746009349823,0.22830824553966522,0.03716308996081352,0.0926138237118721,0.07100509107112885,0.09447387605905533,-0.03177952021360397,-0.027526207268238068,-0.11465072631835938,-0.044933583587408066,0.05101843550801277,-0.049631837755441666,0.034604936838150024,0.03085380047559738
jojo_0394,-0.18168622255325317,0.1796150505542755,0.04399152100086212,0.008527984842658043,-0.06014615297317505,-0.06471415609121323,0.040148187428712845,-0.03562138229608536,0.1439843326807022,-0.028078045696020126,0.23429864645004272,-0.0063953697681427,-0.14138947427272797,-0.15557751059532166,0.01617422141134739,0.10204071551561356,-0.19736498594284058,-0.07034774869680405,-0.05414170026779175,-0.11457023024559021,-0.0165852177888155,-0.049939580261707306,-0.014246659353375435,0.07653461396694183,-0.04174381494522095,-0.30917543172836304,-0.07307625561952591,-0.20405098795890808,0.15297642350196838,-0.08082122355699539,0.04424175247550011,0.04377495124936104,-0.17672660946846008,-0.12043993920087814,-0.05591890960931778,0.030813749879598618,-0.0037544979713857174,0.019532155245542526,0.1817016750574112,-0.006062324624508619,-0.06422746181488037,-0.016615591943264008,-0.01564469374716282,0.3211042582988739,0.16933037340641022,0.055077798664569855,0.022968057543039322,0.01249757781624794,0.09466928988695145,-0.13468322157859802,0.029135484248399734,0.1573476344347,0.13808751106262207,0.08196491748094559,-0.04608486220240593,-0.15341195464134216,0.03843376040458679,0.038411930203437805,-0.24777233600616455,0.055464740842580795,0.04481145739555359,-0.09927781671285629,-0.09885838627815247,0.03500809520483017,0.2571675777435303,0.11746859550476074,-0.05023423582315445,-0.16730445623397827,0.2540018558502197,-0.1614532470703125,0.008384991437196732,0.05606328696012497,-0.1517423838376999,-0.08512350916862488,-0.2327570766210556,0.13479843735694885,0.3389534652233124,0.1636197715997696,-0.0850701555609703,-0.01425986923277378,-0.2218562513589859,-0.022846877574920654,-0.027918469160795212,0.06259828805923462,-0.10236760973930359,-0.0836845189332962,-0.06971733272075653,0.013287968933582306,0.06014464795589447,0.01544252224266529,-0.04442796856164932,0.15565557777881622,0.03647475689649582,-0.014264551922678947,-0.034386176615953445,-0.08693312853574753,-0.0914013460278511,-0.001670201774686575,-0.07257290929555893,-0.06704145669937134,0.030908726155757904,-0.09972068667411804,0.02702808752655983,0.12485811114311218,-0.2095409333705902,0.12460459768772125,0.021873636171221733,0.024658922106027603,0.0029794666916131973,0.07499795407056808,-0.07237640023231506,-0.07471341639757156,0.17327231168746948,-0.15974503755569458,0.26361602544784546,0.21078787744045258,0.07359199225902557,0.12554115056991577,0.07642289996147156,0.088467538356781,-0.00958503969013691,-0.05441585183143616,-0.13483421504497528,-0.024794407188892365,0.028099415823817253,-0.0457635223865509,-1.100543886423111e-05,0.03632533550262451
mama_0349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mark_0394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owusu_2312,-0.1830693781375885,0.13721247017383575,0.013564213179051876,-0.008409678936004639,-0.07341926544904709,-0.0416172631084919,0.028099656105041504,-0.0483720563352108,0.15289168059825897,-0.05258943885564804,0.20879337191581726,-0.007557517848908901,-0.15471716225147247,-0.13079285621643066,-0.002702624537050724,0.09415598213672638,-0.19721409678459167,-0.08070480823516846,-0.04019731655716896,-0.09444446861743927,-0.01858033984899521,-0.06914599239826202,-0.01099482737481594,0.08443595468997955,-0.07072900235652924,-0.326055645942688,-0.08570076525211334,-0.19239874184131622,0.13816867768764496,-0.07630205154418945,0.035002995282411575,0.05720437690615654,-0.16344523429870605,-0.0683717280626297,-0.044266410171985626,0.030515365302562714,-0.023818014189600945,0.009779088199138641,0.17468373477458954,-0.005021773278713226,-0.09858456254005432,-0.009220562875270844,-0.008591406047344208,0.32383251190185547,0.14817821979522705,0.05142379552125931,0.02305174432694912,0.015219831839203835,0.061116769909858704,-0.12993758916854858,0.023426037281751633,0.167441263794899,0.1098104938864708,0.06697043031454086,0.001819659024477005,-0.1865399181842804,0.04163848236203194,0.035850889980793,-0.22435812652111053,0.05462389066815376,0.010954589582979679,-0.08099283277988434,-0.07718170434236526,0.02897533029317856,0.2673934996128082,0.13373194634914398,-0.07936649769544601,-0.14319898188114166,0.2665433883666992,-0.150043323636055,0.01947382278740406,0.018056673929095268,-0.1546393483877182,-0.12496310472488403,-0.2211100161075592,0.12031195312738419,0.351848840713501,0.18044652044773102,-0.08485260605812073,0.03173114359378815,-0.17879852652549744,-0.027846893295645714,-0.011453930288553238,0.10513307899236679,-0.12703415751457214,-0.057174623012542725,-0.03744245320558548,0.028866369277238846,0.03601980581879616,0.02735280990600586,-0.03994789347052574,0.1453215628862381,0.018821584060788155,-0.026249364018440247,-0.022130582481622696,-0.08849675953388214,-0.0976157933473587,0.008809907361865044,-0.07644125819206238,-0.040251970291137695,0.0347231924533844,-0.12388364225625992,0.037093184888362885,0.1295272558927536,-0.21242010593414307,0.11605217307806015,0.04842882230877876,-0.0007987981662154198,-0.005512661300599575,0.10984000563621521,-0.07771933823823929,-0.05027616024017334,0.13804084062576294,-0.22866986691951752,0.29481011629104614,0.22063222527503967,0.09209085255861282,0.15119145810604095,0.08633029460906982,0.060996219515800476,0.027049578726291656,-0.03437095507979393,-0.1252261847257614,-0.031821832060813904,0.01593395136296749,-0.057450003921985626,-0.005334630608558655,0.047325022518634796
